Date,High,Low,Open,Close,Volume,Adj Close
1990-01-02,1.3392857313156128,1.25,1.2589285373687744,1.3303571939468384,45799600.0,0.12251877039670944
1990-01-03,1.3571428060531616,1.3392857313156128,1.3571428060531616,1.3392857313156128,51998800.0,0.12334107607603073
1990-01-04,1.3839285373687744,1.3303571939468384,1.3660714626312256,1.34375,55378400.0,0.12375221401453018
1990-01-05,1.3660714626312256,1.3214285373687744,1.3482142686843872,1.3482142686843872,30828000.0,0.12416333705186844
1990-01-08,1.3571428060531616,1.3214285373687744,1.3392857313156128,1.3571428060531616,25393200.0,0.12498561292886734
1990-01-09,1.3571428060531616,1.3214285373687744,1.3571428060531616,1.34375,21534800.0,0.12375221401453018
1990-01-10,1.34375,1.2767857313156128,1.34375,1.2857142686843872,49929600.0,0.11840745806694031
1990-01-11,1.2946428060531616,1.2321428060531616,1.2946428060531616,1.2321428060531616,52763200.0,0.11347377300262451
1990-01-12,1.2410714626312256,1.2053571939468384,1.2232142686843872,1.2321428060531616,42974400.0,0.11347377300262451
1990-01-15,1.2767857313156128,1.2232142686843872,1.2321428060531616,1.2232142686843872,40434800.0,0.11265150457620621
1990-01-16,1.25,1.1696428060531616,1.1964285373687744,1.2455357313156128,53561200.0,0.11470724642276764
1990-01-17,1.2410714626312256,1.1785714626312256,1.2410714626312256,1.1875,49324800.0,0.10936239361763
1990-01-18,1.1964285373687744,1.1517857313156128,1.1785714626312256,1.15625,68322800.0,0.10648447275161743
1990-01-19,1.2321428060531616,1.1964285373687744,1.2053571939468384,1.2232142686843872,66284400.0,0.11265150457620621
1990-01-22,1.2321428060531616,1.1875,1.2142857313156128,1.1875,36402800.0,0.10936239361763
1990-01-23,1.2232142686843872,1.1785714626312256,1.2053571939468384,1.2053571939468384,35218400.0,0.1110069677233696
1990-01-24,1.2232142686843872,1.1517857313156128,1.1607142686843872,1.2142857313156128,42448000.0,0.1118292286992073
