,Date,High,Low,Open,Close,Volume,Adj Close
97,2012-10-05,21.6299991607666,20.8799991607666,21.489999771118164,20.90999984741211,40529300,20.90999984741211
98,2012-10-08,20.75,20.15999984741211,20.399999618530273,20.399999618530273,32236700,20.399999618530273
99,2012-10-09,20.549999237060547,19.969999313354492,20.389999389648438,20.229999542236328,27161800,20.229999542236328
100,2012-10-10,19.940000534057617,19.450000762939453,19.93000030517578,19.639999389648438,39321800,19.639999389648438
101,2012-10-11,19.959999084472656,19.610000610351562,19.8799991607666,19.75,21817300,19.75
102,2012-10-12,19.799999237060547,19.479999542236328,19.75,19.520000457763672,18809400,19.520000457763672
103,2012-10-15,19.8799991607666,19.489999771118164,19.68000030517578,19.520000457763672,20189700,19.520000457763672
104,2012-10-16,19.690000534057617,19.299999237060547,19.68000030517578,19.479999542236328,21834700,19.479999542236328
105,2012-10-17,20.479999542236328,19.3700008392334,19.5,19.8799991607666,44074500,19.8799991607666
106,2012-10-18,19.790000915527344,18.889999389648438,19.700000762939453,18.979999542236328,52157400,18.979999542236328
107,2012-10-19,19.059999465942383,18.799999237060547,19.0,19.0,34835000,19.0
108,2012-10-22,19.43000030517578,19.049999237060547,19.200000762939453,19.31999969482422,32447300,19.31999969482422
109,2012-10-23,19.799999237060547,19.100000381469727,19.25,19.5,78381200,19.5
110,2012-10-24,24.25,22.850000381469727,24.1299991607666,23.229999542236328,228949900,23.229999542236328
111,2012-10-25,23.309999465942383,22.469999313354492,23.290000915527344,22.559999465942383,76142000,22.559999465942383
112,2012-10-26,22.8799991607666,21.8799991607666,22.399999618530273,21.940000534057617,73175800,21.940000534057617
113,2012-10-31,21.5,20.729999542236328,20.81999969482422,21.110000610351562,99378200,21.110000610351562
114,2012-11-01,21.440000534057617,21.010000228881836,21.079999923706055,21.209999084472656,37713900,21.209999084472656
115,2012-11-02,21.690000534057617,21.06999969482422,21.260000228881836,21.18000030517578,38344400,21.18000030517578
116,2012-11-05,21.479999542236328,20.920000076293945,21.100000381469727,21.25,31806700,21.25
117,2012-11-06,21.3700008392334,20.989999771118164,21.239999771118164,21.170000076293945,29062700,21.170000076293945
118,2012-11-07,20.950000762939453,20.3700008392334,20.850000381469727,20.469999313354492,33396800,20.469999313354492
119,2012-11-08,20.729999542236328,19.979999542236328,20.520000457763672,19.989999771118164,34254600,19.989999771118164
120,2012-11-09,20.0,19.1299991607666,19.959999084472656,19.209999084472656,42295500,19.209999084472656
121,2012-11-12,20.170000076293945,18.8700008392334,19.149999618530273,20.06999969482422,67349200,20.06999969482422
122,2012-11-13,20.110000610351562,19.559999465942383,19.610000610351562,19.860000610351562,71775100,19.860000610351562
123,2012-11-14,22.5,19.93000030517578,20.100000381469727,22.360000610351562,229751000,22.360000610351562
124,2012-11-15,22.5,21.649999618530273,22.34000015258789,22.170000076293945,78857700,22.170000076293945
125,2012-11-16,23.93000030517578,22.18000030517578,22.25,23.559999465942383,107182200,23.559999465942383
126,2012-11-19,24.1200008392334,22.81999969482422,23.959999084472656,22.920000076293945,85021300,22.920000076293945
127,2012-11-20,23.899999618530273,22.700000762939453,22.729999542236328,23.100000381469727,46655300,23.100000381469727
128,2012-11-21,24.530000686645508,23.049999237060547,23.219999313354492,24.31999969482422,89862400,24.31999969482422
129,2012-11-23,24.68000030517578,23.8799991607666,24.579999923706055,24.0,29520900,24.0
130,2012-11-26,26.09000015258789,24.809999465942383,24.940000534057617,25.940000534057617,123865000,25.940000534057617
131,2012-11-27,26.5,25.459999084472656,26.040000915527344,26.149999618530273,85760600,26.149999618530273
132,2012-11-28,26.489999771118164,25.75,25.940000534057617,26.360000610351562,49205600,26.360000610351562
133,2012-11-29,27.520000457763672,26.15999984741211,26.5,27.31999969482422,88759700,27.31999969482422
134,2012-11-30,28.0,26.760000228881836,27.260000228881836,28.0,127049600,28.0
135,2012-12-03,28.8799991607666,26.979999542236328,28.0,27.040000915527344,123526100,27.040000915527344
136,2012-12-04,27.760000228881836,26.68000030517578,27.059999465942383,27.459999084472656,72869200,27.459999084472656
137,2012-12-05,27.899999618530273,27.260000228881836,27.75,27.709999084472656,58976300,27.709999084472656
138,2012-12-06,27.75,26.81999969482422,27.68000030517578,26.969999313354492,46001500,26.969999313354492
139,2012-12-07,27.780000686645508,26.84000015258789,27.06999969482422,27.489999771118164,51751900,27.489999771118164
140,2012-12-10,28.170000076293945,27.100000381469727,27.170000076293945,27.84000015258789,50608500,27.84000015258789
141,2012-12-11,28.239999771118164,27.65999984741211,28.06999969482422,27.979999542236328,77099100,27.979999542236328
142,2012-12-12,28.139999389648438,27.3700008392334,28.0,27.579999923706055,46704200,27.579999923706055
143,2012-12-13,28.75,27.43000030517578,27.59000015258789,28.239999771118164,81051600,28.239999771118164
144,2012-12-14,28.329999923706055,26.760000228881836,28.18000030517578,26.809999465942383,91631600,26.809999465942383
145,2012-12-17,27.0,26.31999969482422,26.770000457763672,26.75,57742500,26.75
146,2012-12-18,27.90999984741211,26.899999618530273,26.959999084472656,27.709999084472656,60512900,27.709999084472656
147,2012-12-19,28.219999313354492,26.950000762939453,27.829999923706055,27.40999984741211,61390300,27.40999984741211
148,2012-12-20,27.600000381469727,27.1299991607666,27.489999771118164,27.360000610351562,35574800,27.360000610351562
149,2012-12-21,27.010000228881836,26.1200008392334,26.65999984741211,26.260000228881836,54555200,26.260000228881836
150,2012-12-24,26.959999084472656,26.200000762939453,26.5,26.93000030517578,28230100,26.93000030517578
151,2012-12-26,27.18000030517578,26.3799991607666,27.030000686645508,26.510000228881836,33175400,26.510000228881836
152,2012-12-27,26.799999237060547,25.520000457763672,26.549999237060547,26.049999237060547,43481700,26.049999237060547
153,2012-12-28,26.110000610351562,25.149999618530273,25.479999542236328,25.90999984741211,56574800,25.90999984741211
154,2012-12-31,26.989999771118164,26.110000610351562,26.200000762939453,26.6200008392334,60374500,26.6200008392334
155,2013-01-02,28.18000030517578,27.420000076293945,27.440000534057617,28.0,69846400,28.0
156,2013-01-03,28.469999313354492,27.59000015258789,27.8799991607666,27.770000457763672,63140600,27.770000457763672
157,2013-01-04,28.93000030517578,27.829999923706055,28.010000228881836,28.760000228881836,72715400,28.760000228881836
158,2013-01-07,29.790000915527344,28.649999618530273,28.690000534057617,29.420000076293945,83781800,29.420000076293945
159,2013-01-08,29.600000381469727,28.860000610351562,29.510000228881836,29.059999465942383,45871300,29.059999465942383
160,2013-01-09,30.600000381469727,29.489999771118164,29.670000076293945,30.59000015258789,104787700,30.59000015258789
161,2013-01-10,31.450000762939453,30.280000686645508,30.600000381469727,31.299999237060547,95316400,31.299999237060547
162,2013-01-11,31.959999084472656,31.100000381469727,31.280000686645508,31.719999313354492,89598000,31.719999313354492
163,2013-01-14,32.209999084472656,30.6200008392334,32.08000183105469,30.950000762939453,98892800,30.950000762939453
164,2013-01-15,31.709999084472656,29.8799991607666,30.639999389648438,30.100000381469727,173242600,30.100000381469727
165,2013-01-16,30.350000381469727,29.530000686645508,30.209999084472656,29.850000381469727,75332700,29.850000381469727
166,2013-01-17,30.420000076293945,30.030000686645508,30.079999923706055,30.139999389648438,40256700,30.139999389648438
167,2013-01-18,30.440000534057617,29.270000457763672,30.309999465942383,29.65999984741211,49631500,29.65999984741211
168,2013-01-22,30.889999389648438,29.739999771118164,29.75,30.729999542236328,55243300,30.729999542236328
169,2013-01-23,31.5,30.799999237060547,31.100000381469727,30.81999969482422,48899800,30.81999969482422
170,2013-01-24,31.489999771118164,30.809999465942383,31.270000457763672,31.079999923706055,43845100,31.079999923706055
171,2013-01-25,31.93000030517578,31.1299991607666,31.40999984741211,31.540000915527344,54363600,31.540000915527344
172,2013-01-28,32.5099983215332,31.809999465942383,31.8799991607666,32.470001220703125,59682500,32.470001220703125
173,2013-01-29,32.06999969482422,30.709999084472656,32.0,30.790000915527344,72976500,30.790000915527344
174,2013-01-30,31.489999771118164,30.8799991607666,30.979999542236328,31.239999771118164,87682100,31.239999771118164
175,2013-01-31,31.469999313354492,28.739999771118164,29.149999618530273,30.979999542236328,190744900,30.979999542236328
176,2013-02-01,31.020000457763672,29.6299991607666,31.010000228881836,29.729999542236328,85856700,29.729999542236328
177,2013-02-04,29.200000762939453,28.010000228881836,29.059999465942383,28.110000610351562,92362200,28.110000610351562
178,2013-02-05,28.959999084472656,28.040000915527344,28.260000228881836,28.639999389648438,47948200,28.639999389648438
179,2013-02-06,29.290000915527344,28.65999984741211,28.739999771118164,29.049999237060547,38375900,29.049999237060547
180,2013-02-07,29.149999618530273,28.270000457763672,29.110000610351562,28.649999618530273,34540100,28.649999618530273
181,2013-02-08,29.170000076293945,28.510000228881836,28.889999389648438,28.549999237060547,37708800,28.549999237060547
182,2013-02-11,28.68000030517578,28.040000915527344,28.610000610351562,28.260000228881836,37361800,28.260000228881836
183,2013-02-12,28.15999984741211,27.100000381469727,27.670000076293945,27.3700008392334,93498700,27.3700008392334
184,2013-02-13,28.31999969482422,27.309999465942383,27.360000610351562,27.90999984741211,50164000,27.90999984741211
185,2013-02-14,28.6299991607666,28.010000228881836,28.020000457763672,28.5,35615800,28.5
186,2013-02-15,28.75,28.09000015258789,28.520000457763672,28.31999969482422,33109300,28.31999969482422
187,2013-02-19,29.079999923706055,28.1200008392334,28.229999542236328,28.93000030517578,49396400,28.93000030517578
188,2013-02-20,29.049999237060547,28.329999923706055,28.920000076293945,28.459999084472656,42098200,28.459999084472656
189,2013-02-21,28.549999237060547,27.149999618530273,28.280000686645508,27.280000686645508,49642300,27.280000686645508
190,2013-02-22,27.6299991607666,26.81999969482422,27.6200008392334,27.1299991607666,36350200,27.1299991607666
191,2013-02-25,27.639999389648438,27.149999618530273,27.15999984741211,27.270000457763672,34652000,27.270000457763672
192,2013-02-26,27.459999084472656,26.700000762939453,27.360000610351562,27.389999389648438,31611700,27.389999389648438
193,2013-02-27,27.34000015258789,26.6299991607666,27.34000015258789,26.8700008392334,44319700,26.8700008392334
194,2013-02-28,27.299999237060547,26.34000015258789,26.84000015258789,27.25,83027800,27.25
195,2013-03-01,28.1200008392334,26.809999465942383,27.049999237060547,27.780000686645508,54064800,27.780000686645508
196,2013-03-04,28.059999465942383,27.440000534057617,27.760000228881836,27.719999313354492,32400700,27.719999313354492
197,2013-03-05,28.18000030517578,27.209999084472656,27.8799991607666,27.520000457763672,40622200,27.520000457763672
198,2013-03-06,28.1299991607666,27.350000381469727,28.100000381469727,27.450000762939453,33532600,27.450000762939453
199,2013-03-07,28.68000030517578,27.469999313354492,27.56999969482422,28.579999923706055,74540200,28.579999923706055
200,2013-03-08,28.469999313354492,27.729999542236328,28.43000030517578,27.959999084472656,44198900,27.959999084472656
201,2013-03-11,28.639999389648438,27.829999923706055,28.010000228881836,28.139999389648438,35642100,28.139999389648438
202,2013-03-12,28.31999969482422,27.600000381469727,28.100000381469727,27.829999923706055,27569600,27.829999923706055
203,2013-03-13,27.649999618530273,26.920000076293945,27.6200008392334,27.079999923706055,39619500,27.079999923706055
204,2013-03-14,27.43000030517578,26.829999923706055,27.100000381469727,27.040000915527344,27646400,27.040000915527344
205,2013-03-15,27.059999465942383,26.559999465942383,27.030000686645508,26.649999618530273,31597400,26.649999618530273
206,2013-03-18,26.790000915527344,25.780000686645508,26.3700008392334,26.489999771118164,26653700,26.489999771118164
207,2013-03-19,26.899999618530273,26.209999084472656,26.530000686645508,26.549999237060547,25254200,26.549999237060547
208,2013-03-20,26.690000534057617,25.780000686645508,26.68000030517578,25.860000610351562,44006500,25.860000610351562
209,2013-03-21,26.110000610351562,25.559999465942383,25.65999984741211,25.739999771118164,24336100,25.739999771118164
210,2013-03-22,26.010000228881836,25.6299991607666,25.799999237060547,25.729999542236328,18456300,25.729999542236328
211,2013-03-25,25.799999237060547,25.079999923706055,25.75,25.1299991607666,39199000,25.1299991607666
212,2013-03-26,25.479999542236328,25.030000686645508,25.079999923706055,25.209999084472656,26957200,25.209999084472656
213,2013-03-27,26.280000686645508,24.719999313354492,25.0,26.09000015258789,52297400,26.09000015258789
214,2013-03-28,26.170000076293945,25.520000457763672,26.09000015258789,25.579999923706055,28585700,25.579999923706055
215,2013-04-01,25.889999389648438,25.280000686645508,25.6299991607666,25.530000686645508,22249300,25.530000686645508
216,2013-04-02,26.1200008392334,25.299999237060547,25.770000457763672,25.420000076293945,35153300,25.420000076293945
217,2013-04-03,26.389999389648438,25.700000762939453,25.829999923706055,26.25,48195200,26.25
218,2013-04-04,27.229999542236328,26.110000610351562,26.6200008392334,27.06999969482422,82016800,27.06999969482422
219,2013-04-05,27.799999237060547,26.610000610351562,26.860000610351562,27.389999389648438,64566600,27.389999389648438
220,2013-04-08,27.200000762939453,26.6299991607666,27.190000534057617,26.850000381469727,27256000,26.850000381469727
221,2013-04-09,26.889999389648438,26.420000076293945,26.579999923706055,26.59000015258789,21311100,26.59000015258789
222,2013-04-10,27.84000015258789,26.899999618530273,27.010000228881836,27.56999969482422,45949400,27.56999969482422
223,2013-04-11,28.100000381469727,27.25,27.479999542236328,28.020000457763672,33368500,28.020000457763672
224,2013-04-12,28.0,27.239999771118164,28.0,27.399999618530273,28697400,27.399999618530273
225,2013-04-15,27.479999542236328,26.360000610351562,27.15999984741211,26.520000457763672,30275400,26.520000457763672
226,2013-04-16,27.110000610351562,26.399999618530273,26.809999465942383,26.920000076293945,27365900,26.920000076293945
227,2013-04-17,27.200000762939453,26.389999389648438,26.649999618530273,26.6299991607666,26440600,26.6299991607666
228,2013-04-18,26.81999969482422,25.149999618530273,26.81999969482422,25.690000534057617,39059000,25.690000534057617
229,2013-04-19,25.959999084472656,25.329999923706055,25.6200008392334,25.729999542236328,20380900,25.729999542236328
230,2013-04-22,26.360000610351562,25.700000762939453,25.809999465942383,25.969999313354492,25687600,25.969999313354492
231,2013-04-23,26.329999923706055,25.770000457763672,26.219999313354492,25.979999542236328,25191500,25.979999542236328
232,2013-04-24,26.399999618530273,25.799999237060547,25.93000030517578,26.110000610351562,19729900,26.110000610351562
233,2013-04-25,26.399999618530273,26.0,26.06999969482422,26.139999389648438,17150000,26.139999389648438
234,2013-04-26,27.6200008392334,26.600000381469727,26.600000381469727,26.850000381469727,33018000,26.850000381469727
235,2013-04-29,27.40999984741211,26.860000610351562,27.15999984741211,26.979999542236328,29201100,26.979999542236328
236,2013-04-30,27.850000381469727,27.010000228881836,27.1299991607666,27.770000457763672,36245700,27.770000457763672
237,2013-05-01,27.920000076293945,27.309999465942383,27.850000381469727,27.43000030517578,64567600,27.43000030517578
238,2013-05-02,29.020000457763672,27.979999542236328,28.010000228881836,28.969999313354492,104257000,28.969999313354492
239,2013-05-03,29.06999969482422,28.149999618530273,29.040000915527344,28.309999465942383,58506400,28.309999465942383
240,2013-05-06,28.459999084472656,27.479999542236328,28.329999923706055,27.56999969482422,43939400,27.56999969482422
241,2013-05-07,27.850000381469727,26.850000381469727,27.549999237060547,26.889999389648438,41259100,26.889999389648438
242,2013-05-08,27.299999237060547,26.649999618530273,26.8799991607666,27.1200008392334,34654900,27.1200008392334
243,2013-05-09,27.549999237060547,26.850000381469727,27.079999923706055,27.040000915527344,33457200,27.040000915527344
244,2013-05-10,27.299999237060547,26.56999969482422,27.139999389648438,26.68000030517578,30847100,26.68000030517578
245,2013-05-13,27.329999923706055,26.530000686645508,26.600000381469727,26.81999969482422,29068800,26.81999969482422
246,2013-05-14,27.280000686645508,26.81999969482422,26.889999389648438,27.06999969482422,24930300,27.06999969482422
247,2013-05-15,26.989999771118164,26.399999618530273,26.920000076293945,26.600000381469727,30299800,26.600000381469727
248,2013-05-16,26.549999237060547,25.899999618530273,26.479999542236328,26.1299991607666,35499100,26.1299991607666
249,2013-05-17,26.600000381469727,26.200000762939453,26.399999618530273,26.25,29462700,26.25
250,2013-05-20,26.190000534057617,25.690000534057617,26.18000030517578,25.760000228881836,42402900,25.760000228881836
251,2013-05-21,26.079999923706055,25.59000015258789,25.8700008392334,25.65999984741211,26261300,25.65999984741211
252,2013-05-22,25.850000381469727,24.920000076293945,25.649999618530273,25.15999984741211,45314500,25.15999984741211
253,2013-05-23,25.530000686645508,24.770000457763672,24.799999237060547,25.059999465942383,37663100,25.059999465942383
254,2013-05-24,24.969999313354492,24.079999923706055,24.969999313354492,24.309999465942383,58727900,24.309999465942383
255,2013-05-28,24.540000915527344,23.920000076293945,24.540000915527344,24.100000381469727,50079700,24.100000381469727
256,2013-05-29,23.809999465942383,23.260000228881836,23.790000915527344,23.31999969482422,64237800,23.31999969482422
257,2013-05-30,24.780000686645508,23.93000030517578,24.1299991607666,24.549999237060547,60733200,24.549999237060547
258,2013-05-31,24.950000762939453,24.270000457763672,24.6299991607666,24.350000381469727,35925000,24.350000381469727
259,2013-06-03,24.31999969482422,23.709999084472656,24.270000457763672,23.850000381469727,35733800,23.850000381469727
260,2013-06-04,23.93000030517578,23.31999969482422,23.889999389648438,23.520000457763672,34760800,23.520000457763672
261,2013-06-05,23.709999084472656,22.790000915527344,23.350000381469727,22.899999618530273,53819700,22.899999618530273
262,2013-06-06,23.09000015258789,22.670000076293945,22.989999771118164,22.969999313354492,31260700,22.969999313354492
263,2013-06-07,23.399999618530273,22.860000610351562,23.030000686645508,23.290000915527344,38699200,23.290000915527344
264,2013-06-10,24.600000381469727,23.989999771118164,24.059999465942383,24.329999923706055,58393000,24.329999923706055
265,2013-06-11,24.350000381469727,24.0,24.030000686645508,24.030000686645508,29885900,24.030000686645508
266,2013-06-12,24.260000228881836,23.579999923706055,24.15999984741211,23.770000457763672,26445800,23.770000457763672
267,2013-06-13,23.829999923706055,23.270000457763672,23.719999313354492,23.729999542236328,31189300,23.729999542236328
268,2013-06-14,23.889999389648438,23.260000228881836,23.559999465942383,23.6299991607666,30677100,23.6299991607666
269,2013-06-17,24.25,23.75,23.90999984741211,24.020000457763672,33664500,24.020000457763672
