,index,High,Low,Open,Close,Volume,Adj Close
21,1997-06-05,1.5416666269302368,1.375,1.4166666269302368,1.5416666269302368,5672400.0,1.5416666269302368
22,1997-06-06,1.7083333730697632,1.5104166269302368,1.515625,1.65625,7807200.0,1.65625
23,1997-06-07,1.7083333730697632,1.5104166269302368,1.515625,1.65625,7807200.0,1.65625
24,1997-06-08,1.7083333730697632,1.5104166269302368,1.515625,1.65625,7807200.0,1.65625
25,1997-06-09,1.7083333730697632,1.65625,1.65625,1.6875,2352000.0,1.6875
26,1997-06-10,1.7083333730697632,1.53125,1.7083333730697632,1.5833333730697632,5458800.0,1.5833333730697632
27,1997-06-11,1.6041666269302368,1.53125,1.59375,1.5416666269302368,1188000.0,1.5416666269302368
28,1997-06-12,1.6458333730697632,1.5520833730697632,1.5833333730697632,1.6041666269302368,1632000.0,1.6041666269302368
29,1997-06-13,1.625,1.5833333730697632,1.625,1.5833333730697632,693600.0,1.5833333730697632
30,1997-06-14,1.625,1.5833333730697632,1.625,1.5833333730697632,693600.0,1.5833333730697632
31,1997-06-15,1.625,1.5833333730697632,1.625,1.5833333730697632,693600.0,1.5833333730697632
32,1997-06-16,1.6041666269302368,1.5625,1.6041666269302368,1.5729166269302368,913200.0,1.5729166269302368
33,1997-06-17,1.5989583730697632,1.4947916269302368,1.5989583730697632,1.5052083730697632,4706400.0,1.5052083730697632
34,1997-06-18,1.5364583730697632,1.5,1.5208333730697632,1.5104166269302368,2464800.0,1.5104166269302368
35,1997-06-19,1.53125,1.5,1.5104166269302368,1.5104166269302368,1003200.0,1.5104166269302368
36,1997-06-20,1.5520833730697632,1.5,1.53125,1.5260416269302368,3387600.0,1.5260416269302368
37,1997-06-21,1.5520833730697632,1.5,1.53125,1.5260416269302368,3387600.0,1.5260416269302368
38,1997-06-22,1.5520833730697632,1.5,1.53125,1.5260416269302368,3387600.0,1.5260416269302368
39,1997-06-23,1.5416666269302368,1.4791666269302368,1.5416666269302368,1.5,1047600.0,1.5
40,1997-06-24,1.5260416269302368,1.4791666269302368,1.5052083730697632,1.5104166269302368,751200.0,1.5104166269302368
41,1997-06-25,1.5260416269302368,1.4895833730697632,1.5260416269302368,1.5104166269302368,2106000.0,1.5104166269302368
42,1997-06-26,1.5208333730697632,1.5052083730697632,1.5208333730697632,1.5104166269302368,3189600.0,1.5104166269302368
43,1997-06-27,1.515625,1.4791666269302368,1.515625,1.4895833730697632,1188000.0,1.4895833730697632
44,1997-06-28,1.515625,1.4791666269302368,1.515625,1.4895833730697632,1188000.0,1.4895833730697632
45,1997-06-29,1.515625,1.4791666269302368,1.515625,1.4895833730697632,1188000.0,1.4895833730697632
46,1997-06-30,1.5989583730697632,1.4791666269302368,1.5104166269302368,1.5416666269302368,2746800.0,1.5416666269302368
47,1997-07-01,1.5416666269302368,1.5104166269302368,1.5416666269302368,1.515625,1292400.0,1.515625
48,1997-07-02,1.59375,1.5104166269302368,1.515625,1.5885416269302368,3882000.0,1.5885416269302368
49,1997-07-03,1.9166666269302368,1.59375,1.5989583730697632,1.9114583730697632,12577200.0,1.9114583730697632
50,1997-07-04,1.9166666269302368,1.59375,1.5989583730697632,1.9114583730697632,12577200.0,1.9114583730697632
51,1997-07-05,1.9166666269302368,1.59375,1.5989583730697632,1.9114583730697632,12577200.0,1.9114583730697632
52,1997-07-06,1.9166666269302368,1.59375,1.5989583730697632,1.9114583730697632,12577200.0,1.9114583730697632
53,1997-07-07,2.0208332538604736,1.8333333730697632,1.8333333730697632,2.0,8053200.0,2.0
54,1997-07-08,2.3333332538604736,2.0416667461395264,2.0416667461395264,2.3020832538604736,15517200.0,2.3020832538604736
55,1997-07-09,2.3854167461395264,2.2708332538604736,2.3020832538604736,2.3229167461395264,8262000.0,2.3229167461395264
56,1997-07-10,2.5729167461395264,2.3333332538604736,2.3333332538604736,2.5625,9051600.0,2.5625
57,1997-07-11,2.5208332538604736,2.2083332538604736,2.5208332538604736,2.2916667461395264,10531200.0,2.2916667461395264
58,1997-07-12,2.5208332538604736,2.2083332538604736,2.5208332538604736,2.2916667461395264,10531200.0,2.2916667461395264
59,1997-07-13,2.5208332538604736,2.2083332538604736,2.5208332538604736,2.2916667461395264,10531200.0,2.2916667461395264
60,1997-07-14,2.3333332538604736,2.1145832538604736,2.3229167461395264,2.1354167461395264,4604400.0,2.1354167461395264
61,1997-07-15,2.4791667461395264,2.1354167461395264,2.1354167461395264,2.4375,9274800.0,2.4375
62,1997-07-16,2.4947917461395264,2.3020832538604736,2.4479167461395264,2.3333332538604736,3024000.0,2.3333332538604736
63,1997-07-17,2.34375,2.15625,2.34375,2.21875,3169200.0,2.21875
64,1997-07-18,2.21875,2.15625,2.1875,2.15625,780000.0,2.15625
65,1997-07-19,2.21875,2.15625,2.1875,2.15625,780000.0,2.15625
66,1997-07-20,2.21875,2.15625,2.1875,2.15625,780000.0,2.15625
67,1997-07-21,2.1979167461395264,2.1458332538604736,2.1770832538604736,2.1822917461395264,574800.0,2.1822917461395264
68,1997-07-22,2.1875,2.0625,2.1666667461395264,2.1354167461395264,1563600.0,2.1354167461395264
69,1997-07-23,2.3333332538604736,2.1770832538604736,2.1875,2.2916667461395264,3259200.0,2.2916667461395264
70,1997-07-24,2.3125,2.21875,2.3020832538604736,2.2604167461395264,1216800.0,2.2604167461395264
71,1997-07-25,2.25,2.21875,2.21875,2.2291667461395264,620400.0,2.2291667461395264
72,1997-07-26,2.25,2.21875,2.21875,2.2291667461395264,620400.0,2.2291667461395264
73,1997-07-27,2.25,2.21875,2.21875,2.2291667461395264,620400.0,2.2291667461395264
74,1997-07-28,2.3958332538604736,2.21875,2.2291667461395264,2.3229167461395264,2574000.0,2.3229167461395264
75,1997-07-29,2.5,2.3333332538604736,2.3645832538604736,2.4791667461395264,4814400.0,2.4791667461395264
76,1997-07-30,2.5052082538604736,2.4270832538604736,2.5,2.4479167461395264,2517600.0,2.4479167461395264
77,1997-07-31,2.4375,2.3333332538604736,2.4375,2.3958332538604736,1454400.0,2.3958332538604736
78,1997-08-01,2.4166667461395264,2.25,2.34375,2.4166667461395264,3588000.0,2.4166667461395264
79,1997-08-02,2.4166667461395264,2.25,2.34375,2.4166667461395264,3588000.0,2.4166667461395264
80,1997-08-03,2.4166667461395264,2.25,2.34375,2.4166667461395264,3588000.0,2.4166667461395264
81,1997-08-04,2.4114582538604736,2.3020832538604736,2.375,2.3125,2671200.0,2.3125
82,1997-08-05,2.3333332538604736,2.1458332538604736,2.3333332538604736,2.2083332538604736,3032400.0,2.2083332538604736
83,1997-08-06,2.3125,2.1875,2.2083332538604736,2.25,1243200.0,2.25
84,1997-08-07,2.2604167461395264,2.125,2.25,2.1770832538604736,2034000.0,2.1770832538604736
85,1997-08-08,2.3020832538604736,2.1041667461395264,2.1666667461395264,2.2916667461395264,2211600.0,2.2916667461395264
86,1997-08-09,2.3020832538604736,2.1041667461395264,2.1666667461395264,2.2916667461395264,2211600.0,2.2916667461395264
87,1997-08-10,2.3020832538604736,2.1041667461395264,2.1666667461395264,2.2916667461395264,2211600.0,2.2916667461395264
88,1997-08-11,2.3333332538604736,2.25,2.2916667461395264,2.328125,1239600.0,2.328125
89,1997-08-12,2.3020832538604736,2.1979167461395264,2.28125,2.1979167461395264,571200.0,2.1979167461395264
90,1997-08-13,2.2291667461395264,2.1666667461395264,2.2291667461395264,2.1979167461395264,590400.0,2.1979167461395264
91,1997-08-14,2.25,2.1197917461395264,2.1770832538604736,2.15625,1041600.0,2.15625
92,1997-08-15,2.15625,1.9375,2.1354167461395264,2.1145832538604736,1597200.0,2.1145832538604736
93,1997-08-16,2.15625,1.9375,2.1354167461395264,2.1145832538604736,1597200.0,2.1145832538604736
94,1997-08-17,2.15625,1.9375,2.1354167461395264,2.1145832538604736,1597200.0,2.1145832538604736
95,1997-08-18,2.0520832538604736,1.96875,2.0520832538604736,2.0416667461395264,1784400.0,2.0416667461395264
96,1997-08-19,2.2083332538604736,2.0520832538604736,2.09375,2.1666667461395264,1003200.0,2.1666667461395264
97,1997-08-20,2.1875,2.0729167461395264,2.1875,2.1666667461395264,999600.0,2.1666667461395264
98,1997-08-21,2.171875,2.0729167461395264,2.1354167461395264,2.1145832538604736,624000.0,2.1145832538604736
99,1997-08-22,2.125,2.09375,2.1041667461395264,2.125,712800.0,2.125
100,1997-08-23,2.125,2.09375,2.1041667461395264,2.125,712800.0,2.125
101,1997-08-24,2.125,2.09375,2.1041667461395264,2.125,712800.0,2.125
102,1997-08-25,2.2604167461395264,2.1041667461395264,2.1041667461395264,2.21875,1126800.0,2.21875
103,1997-08-26,2.3541667461395264,2.2291667461395264,2.2395832538604736,2.34375,2574000.0,2.34375
104,1997-08-27,2.3229167461395264,2.25,2.3072917461395264,2.3177082538604736,1392000.0,2.3177082538604736
105,1997-08-28,2.3958332538604736,2.28125,2.3020832538604736,2.375,1147200.0,2.375
106,1997-08-29,2.375,2.3229167461395264,2.3645832538604736,2.3385417461395264,722400.0,2.3385417461395264
107,1997-08-30,2.375,2.3229167461395264,2.3645832538604736,2.3385417461395264,722400.0,2.3385417461395264
108,1997-08-31,2.375,2.3229167461395264,2.3645832538604736,2.3385417461395264,722400.0,2.3385417461395264
109,1997-09-01,2.375,2.3229167461395264,2.3645832538604736,2.3385417461395264,722400.0,2.3385417461395264
110,1997-09-02,2.375,2.3333332538604736,2.34375,2.3541667461395264,732000.0,2.3541667461395264
111,1997-09-03,2.4166667461395264,2.3125,2.34375,2.3333332538604736,1964400.0,2.3333332538604736
112,1997-09-04,2.5520832538604736,2.34375,2.3645832538604736,2.5520832538604736,3348000.0,2.5520832538604736
113,1997-09-05,2.6666667461395264,2.4583332538604736,2.5833332538604736,2.5,1908000.0,2.5
114,1997-09-06,2.6666667461395264,2.4583332538604736,2.5833332538604736,2.5,1908000.0,2.5
115,1997-09-07,2.6666667461395264,2.4583332538604736,2.5833332538604736,2.5,1908000.0,2.5
116,1997-09-08,3.0208332538604736,2.5,2.53125,3.0,5648400.0,3.0
117,1997-09-09,3.3854167461395264,3.0260417461395264,3.140625,3.2395832538604736,8971200.0,3.2395832538604736
118,1997-09-10,3.328125,3.125,3.3125,3.3020832538604736,3866400.0,3.3020832538604736
119,1997-09-11,3.3333332538604736,3.0416667461395264,3.3333332538604736,3.15625,4262400.0,3.15625
120,1997-09-12,3.6979167461395264,3.15625,3.1875,3.6875,3333600.0,3.6875
121,1997-09-13,3.6979167461395264,3.15625,3.1875,3.6875,3333600.0,3.6875
122,1997-09-14,3.6979167461395264,3.15625,3.1875,3.6875,3333600.0,3.6875
123,1997-09-15,3.6770832538604736,3.0520832538604736,3.6666667461395264,3.09375,5583600.0,3.09375
124,1997-09-16,3.5416667461395264,3.1197917461395264,3.125,3.3541667461395264,6432000.0,3.3541667461395264
125,1997-09-17,3.5,3.3333332538604736,3.4583332538604736,3.40625,2607600.0,3.40625
126,1997-09-18,3.46875,3.28125,3.4375,3.2916667461395264,2128800.0,3.2916667461395264
127,1997-09-19,4.083333492279053,3.375,3.3802082538604736,3.9479167461395264,8929200.0,3.9479167461395264
128,1997-09-20,4.083333492279053,3.375,3.3802082538604736,3.9479167461395264,8929200.0,3.9479167461395264
129,1997-09-21,4.083333492279053,3.375,3.3802082538604736,3.9479167461395264,8929200.0,3.9479167461395264
130,1997-09-22,4.677083492279053,3.9479167461395264,4.0,4.5,16938000.0,4.5
131,1997-09-23,4.645833492279053,4.395833492279053,4.489583492279053,4.625,7682400.0,4.625
132,1997-09-24,4.8125,4.291666507720947,4.645833492279053,4.375,8200800.0,4.375
133,1997-09-25,4.354166507720947,4.052083492279053,4.34375,4.078125,4968000.0,4.078125
134,1997-09-26,4.260416507720947,4.052083492279053,4.072916507720947,4.166666507720947,2731200.0,4.166666507720947
135,1997-09-27,4.260416507720947,4.052083492279053,4.072916507720947,4.166666507720947,2731200.0,4.166666507720947
136,1997-09-28,4.260416507720947,4.052083492279053,4.072916507720947,4.166666507720947,2731200.0,4.166666507720947
137,1997-09-29,4.1875,3.9583332538604736,4.145833492279053,4.041666507720947,2371200.0,4.041666507720947
138,1997-09-30,4.348958492279053,3.8020832538604736,4.0,4.338541507720947,5254800.0,4.338541507720947
139,1997-10-01,4.5,3.9375,4.4375,4.020833492279053,4999200.0,4.020833492279053
140,1997-10-02,4.177083492279053,3.9895832538604736,4.041666507720947,4.010416507720947,1876800.0,4.010416507720947
141,1997-10-03,4.125,3.9791667461395264,4.083333492279053,4.015625,1164000.0,4.015625
142,1997-10-04,4.125,3.9791667461395264,4.083333492279053,4.015625,1164000.0,4.015625
143,1997-10-05,4.125,3.9791667461395264,4.083333492279053,4.015625,1164000.0,4.015625
144,1997-10-06,4.125,3.9427082538604736,4.0,4.125,2028000.0,4.125
145,1997-10-07,4.1875,4.041666507720947,4.083333492279053,4.057291507720947,1742400.0,4.057291507720947
146,1997-10-08,4.166666507720947,3.984375,4.145833492279053,4.005208492279053,2806800.0,4.005208492279053
147,1997-10-09,4.020833492279053,3.7395832538604736,4.0,3.75,3950400.0,3.75
148,1997-10-10,4.0625,3.6666667461395264,3.7291667461395264,3.9010417461395264,3787200.0,3.9010417461395264
149,1997-10-11,4.0625,3.6666667461395264,3.7291667461395264,3.9010417461395264,3787200.0,3.9010417461395264
150,1997-10-12,4.0625,3.6666667461395264,3.7291667461395264,3.9010417461395264,3787200.0,3.9010417461395264
151,1997-10-13,4.041666507720947,3.9270832538604736,3.9270832538604736,4.0,814800.0,4.0
152,1997-10-14,4.104166507720947,3.8333332538604736,4.0625,3.9791667461395264,1546800.0,3.9791667461395264
153,1997-10-15,3.96875,3.7708332538604736,3.96875,3.921875,2355600.0,3.921875
154,1997-10-16,3.9791667461395264,3.6041667461395264,3.9791667461395264,3.625,3481200.0,3.625
155,1997-10-17,3.65625,3.5208332538604736,3.6145832538604736,3.625,2534400.0,3.625
156,1997-10-18,3.65625,3.5208332538604736,3.6145832538604736,3.625,2534400.0,3.625
157,1997-10-19,3.65625,3.5208332538604736,3.6145832538604736,3.625,2534400.0,3.625
158,1997-10-20,3.875,3.6666667461395264,3.6770832538604736,3.8229167461395264,4912800.0,3.8229167461395264
159,1997-10-21,4.4375,3.8541667461395264,3.9583332538604736,4.427083492279053,12096000.0,4.427083492279053
160,1997-10-22,4.619791507720947,4.375,4.416666507720947,4.520833492279053,5208000.0,4.520833492279053
161,1997-10-23,4.5625,4.1875,4.229166507720947,4.5,5656800.0,4.5
162,1997-10-24,5.0625,4.541666507720947,4.75,5.026041507720947,9492000.0,5.026041507720947
163,1997-10-25,5.0625,4.541666507720947,4.75,5.026041507720947,9492000.0,5.026041507720947
164,1997-10-26,5.0625,4.541666507720947,4.75,5.026041507720947,9492000.0,5.026041507720947
165,1997-10-27,5.010416507720947,4.229166507720947,4.802083492279053,4.270833492279053,6091200.0,4.270833492279053
166,1997-10-28,5.0,3.875,3.9166667461395264,4.947916507720947,11719200.0,4.947916507720947
167,1997-10-29,5.5,5.0,5.145833492279053,5.390625,7126800.0,5.390625
168,1997-10-30,5.354166507720947,5.041666507720947,5.208333492279053,5.125,4770000.0,5.125
169,1997-10-31,5.458333492279053,4.96875,5.364583492279053,5.083333492279053,5026800.0,5.083333492279053
170,1997-11-01,5.458333492279053,4.96875,5.364583492279053,5.083333492279053,5026800.0,5.083333492279053
171,1997-11-02,5.458333492279053,4.96875,5.364583492279053,5.083333492279053,5026800.0,5.083333492279053
172,1997-11-03,5.21875,4.947916507720947,5.21875,5.072916507720947,1999200.0,5.072916507720947
173,1997-11-04,5.052083492279053,4.822916507720947,5.0,4.958333492279053,2365200.0,4.958333492279053
174,1997-11-05,5.119791507720947,4.875,4.979166507720947,4.875,3093600.0,4.875
175,1997-11-06,4.916666507720947,4.635416507720947,4.916666507720947,4.661458492279053,2913600.0,4.661458492279053
176,1997-11-07,4.640625,4.385416507720947,4.416666507720947,4.479166507720947,2626800.0,4.479166507720947
177,1997-11-08,4.640625,4.385416507720947,4.416666507720947,4.479166507720947,2626800.0,4.479166507720947
178,1997-11-09,4.640625,4.385416507720947,4.416666507720947,4.479166507720947,2626800.0,4.479166507720947
179,1997-11-10,4.5625,4.208333492279053,4.5,4.208333492279053,2764800.0,4.208333492279053
180,1997-11-11,4.3125,3.9166667461395264,4.244791507720947,3.9479167461395264,4312800.0,3.9479167461395264
181,1997-11-12,4.1875,3.6666667461395264,3.7760417461395264,3.7708332538604736,8683200.0,3.7708332538604736
182,1997-11-13,3.96875,3.7708332538604736,3.9479167461395264,3.859375,4290000.0,3.859375
183,1997-11-14,4.208333492279053,3.78125,3.9375,4.166666507720947,5869200.0,4.166666507720947
184,1997-11-15,4.208333492279053,3.78125,3.9375,4.166666507720947,5869200.0,4.166666507720947
185,1997-11-16,4.208333492279053,3.78125,3.9375,4.166666507720947,5869200.0,4.166666507720947
186,1997-11-17,4.541666507720947,4.21875,4.229166507720947,4.375,7394400.0,4.375
187,1997-11-18,4.479166507720947,4.34375,4.375,4.416666507720947,1866000.0,4.416666507720947
188,1997-11-19,4.520833492279053,4.3125,4.40625,4.510416507720947,2534400.0,4.510416507720947
189,1997-11-20,4.604166507720947,4.510416507720947,4.572916507720947,4.583333492279053,5923200.0,4.583333492279053
190,1997-11-21,4.583333492279053,4.489583492279053,4.552083492279053,4.489583492279053,2602800.0,4.489583492279053
191,1997-11-22,4.583333492279053,4.489583492279053,4.552083492279053,4.489583492279053,2602800.0,4.489583492279053
192,1997-11-23,4.583333492279053,4.489583492279053,4.552083492279053,4.489583492279053,2602800.0,4.489583492279053
193,1997-11-24,4.416666507720947,4.229166507720947,4.375,4.229166507720947,2019600.0,4.229166507720947
194,1997-11-25,4.333333492279053,4.041666507720947,4.239583492279053,4.203125,3304800.0,4.203125
195,1997-11-26,4.411458492279053,4.239583492279053,4.239583492279053,4.260416507720947,1630800.0,4.260416507720947
196,1997-11-27,4.411458492279053,4.239583492279053,4.239583492279053,4.260416507720947,1630800.0,4.260416507720947
197,1997-11-28,4.333333492279053,4.114583492279053,4.270833492279053,4.125,1603200.0,4.125
198,1997-11-29,4.333333492279053,4.114583492279053,4.270833492279053,4.125,1603200.0,4.125
199,1997-11-30,4.333333492279053,4.114583492279053,4.270833492279053,4.125,1603200.0,4.125
200,1997-12-01,4.375,4.135416507720947,4.239583492279053,4.270833492279053,2383200.0,4.270833492279053
201,1997-12-02,4.302083492279053,4.177083492279053,4.260416507720947,4.234375,1262400.0,4.234375
202,1997-12-03,4.375,4.1875,4.197916507720947,4.364583492279053,1290000.0,4.364583492279053
203,1997-12-04,4.552083492279053,4.385416507720947,4.401041507720947,4.5,3038400.0,4.5
204,1997-12-05,4.59375,4.354166507720947,4.4375,4.59375,2661600.0,4.59375
205,1997-12-06,4.59375,4.354166507720947,4.4375,4.59375,2661600.0,4.59375
206,1997-12-07,4.59375,4.354166507720947,4.4375,4.59375,2661600.0,4.59375
207,1997-12-08,4.770833492279053,4.520833492279053,4.541666507720947,4.708333492279053,4766400.0,4.708333492279053
208,1997-12-09,4.770833492279053,4.604166507720947,4.666666507720947,4.6875,1332000.0,4.6875
209,1997-12-10,4.625,4.395833492279053,4.583333492279053,4.510416507720947,1444800.0,4.510416507720947
210,1997-12-11,4.833333492279053,4.395833492279053,4.395833492279053,4.6875,5014800.0,4.6875
211,1997-12-12,4.802083492279053,4.40625,4.645833492279053,4.541666507720947,2672400.0,4.541666507720947
212,1997-12-13,4.802083492279053,4.40625,4.645833492279053,4.541666507720947,2672400.0,4.541666507720947
213,1997-12-14,4.802083492279053,4.40625,4.645833492279053,4.541666507720947,2672400.0,4.541666507720947
214,1997-12-15,4.666666507720947,4.40625,4.583333492279053,4.583333492279053,1694400.0,4.583333492279053
215,1997-12-16,4.645833492279053,4.458333492279053,4.645833492279053,4.458333492279053,1687200.0,4.458333492279053
216,1997-12-17,4.458333492279053,4.255208492279053,4.375,4.390625,6140400.0,4.390625
217,1997-12-18,4.427083492279053,4.229166507720947,4.354166507720947,4.291666507720947,3204000.0,4.291666507720947
218,1997-12-19,4.520833492279053,4.166666507720947,4.229166507720947,4.5,4753200.0,4.5
219,1997-12-20,4.520833492279053,4.166666507720947,4.229166507720947,4.5,4753200.0,4.5
220,1997-12-21,4.520833492279053,4.166666507720947,4.229166507720947,4.5,4753200.0,4.5
221,1997-12-22,4.78125,4.432291507720947,4.5,4.697916507720947,4352400.0,4.697916507720947
222,1997-12-23,4.739583492279053,4.625,4.6875,4.625,1177200.0,4.625
223,1997-12-24,4.708333492279053,4.46875,4.625,4.604166507720947,2336400.0,4.604166507720947
224,1997-12-25,4.708333492279053,4.46875,4.625,4.604166507720947,2336400.0,4.604166507720947
225,1997-12-26,4.645833492279053,4.489583492279053,4.5625,4.520833492279053,487200.0,4.520833492279053
226,1997-12-27,4.645833492279053,4.489583492279053,4.5625,4.520833492279053,487200.0,4.520833492279053
227,1997-12-28,4.645833492279053,4.489583492279053,4.5625,4.520833492279053,487200.0,4.520833492279053
228,1997-12-29,4.78125,4.53125,4.583333492279053,4.75,2552400.0,4.75
229,1997-12-30,4.90625,4.78125,4.833333492279053,4.848958492279053,6285600.0,4.848958492279053
230,1997-12-31,5.041666507720947,4.84375,4.875,5.020833492279053,4446000.0,5.020833492279053
231,1998-01-01,5.041666507720947,4.84375,4.875,5.020833492279053,4446000.0,5.020833492279053
232,1998-01-02,5.0,4.796875,5.0,4.958333492279053,1660800.0,4.958333492279053
233,1998-01-03,5.0,4.796875,5.0,4.958333492279053,1660800.0,4.958333492279053
234,1998-01-04,5.0,4.796875,5.0,4.958333492279053,1660800.0,4.958333492279053
235,1998-01-05,4.9375,4.708333492279053,4.885416507720947,4.75,3590400.0,4.75
236,1998-01-06,4.875,4.666666507720947,4.697916507720947,4.838541507720947,4174800.0,4.838541507720947
237,1998-01-07,4.833333492279053,4.692708492279053,4.833333492279053,4.78125,2725200.0,4.78125
238,1998-01-08,4.703125,4.53125,4.697916507720947,4.614583492279053,6015600.0,4.614583492279053
239,1998-01-09,4.666666507720947,4.229166507720947,4.666666507720947,4.260416507720947,6643200.0,4.260416507720947
240,1998-01-10,4.666666507720947,4.229166507720947,4.666666507720947,4.260416507720947,6643200.0,4.260416507720947
241,1998-01-11,4.666666507720947,4.229166507720947,4.666666507720947,4.260416507720947,6643200.0,4.260416507720947
242,1998-01-12,4.385416507720947,4.145833492279053,4.166666507720947,4.302083492279053,7401600.0,4.302083492279053
243,1998-01-13,4.666666507720947,4.322916507720947,4.34375,4.645833492279053,7321200.0,4.645833492279053
244,1998-01-14,4.875,4.625,4.65625,4.875,8505600.0,4.875
245,1998-01-15,5.010416507720947,4.791666507720947,4.791666507720947,4.953125,6014400.0,4.953125
246,1998-01-16,4.979166507720947,4.770833492279053,4.958333492279053,4.791666507720947,2563200.0,4.791666507720947
247,1998-01-17,4.979166507720947,4.770833492279053,4.958333492279053,4.791666507720947,2563200.0,4.791666507720947
248,1998-01-18,4.979166507720947,4.770833492279053,4.958333492279053,4.791666507720947,2563200.0,4.791666507720947
249,1998-01-19,4.979166507720947,4.770833492279053,4.958333492279053,4.791666507720947,2563200.0,4.791666507720947
250,1998-01-20,5.010416507720947,4.8125,4.822916507720947,4.953125,5467200.0,4.953125
251,1998-01-21,5.166666507720947,4.875,4.9375,5.072916507720947,8738400.0,5.072916507720947
252,1998-01-22,5.270833492279053,5.020833492279053,5.072916507720947,5.135416507720947,9471600.0,5.135416507720947
253,1998-01-23,5.34375,4.9375,5.34375,4.9375,9118800.0,4.9375
254,1998-01-24,5.34375,4.9375,5.34375,4.9375,9118800.0,4.9375
255,1998-01-25,5.34375,4.9375,5.34375,4.9375,9118800.0,4.9375
256,1998-01-26,4.989583492279053,4.739583492279053,4.979166507720947,4.8125,4712400.0,4.8125
257,1998-01-27,4.864583492279053,4.666666507720947,4.817708492279053,4.75,4104000.0,4.75
258,1998-01-28,4.833333492279053,4.625,4.75,4.770833492279053,5293200.0,4.770833492279053
259,1998-01-29,4.989583492279053,4.78125,4.791666507720947,4.958333492279053,4836000.0,4.958333492279053
260,1998-01-30,5.0625,4.885416507720947,5.0,4.916666507720947,3722400.0,4.916666507720947
261,1998-01-31,5.0625,4.885416507720947,5.0,4.916666507720947,3722400.0,4.916666507720947
262,1998-02-01,5.0625,4.885416507720947,5.0,4.916666507720947,3722400.0,4.916666507720947
263,1998-02-02,5.208333492279053,4.9375,4.947916507720947,5.197916507720947,6913200.0,5.197916507720947
264,1998-02-03,5.25,5.09375,5.1875,5.151041507720947,4429200.0,5.151041507720947
265,1998-02-04,5.1875,5.052083492279053,5.0625,5.0625,1234800.0,5.0625
266,1998-02-05,5.114583492279053,4.875,5.114583492279053,4.9375,5832000.0,4.9375
267,1998-02-06,5.020833492279053,4.875,4.927083492279053,4.90625,2122800.0,4.90625
268,1998-02-07,5.020833492279053,4.875,4.927083492279053,4.90625,2122800.0,4.90625
269,1998-02-08,5.020833492279053,4.875,4.927083492279053,4.90625,2122800.0,4.90625
270,1998-02-09,4.958333492279053,4.770833492279053,4.916666507720947,4.854166507720947,2626800.0,4.854166507720947
271,1998-02-10,5.317708492279053,4.833333492279053,4.875,5.302083492279053,12296400.0,5.302083492279053
272,1998-02-11,5.463541507720947,5.28125,5.291666507720947,5.291666507720947,6474000.0,5.291666507720947
273,1998-02-12,5.302083492279053,5.1875,5.270833492279053,5.260416507720947,3036000.0,5.260416507720947
274,1998-02-13,5.270833492279053,5.145833492279053,5.25,5.1875,8420400.0,5.1875
275,1998-02-14,5.270833492279053,5.145833492279053,5.25,5.1875,8420400.0,5.1875
